iter	Logloss
1515	0.422469645
1516	0.422453917
1517	0.422439612
1518	0.4224167559
1519	0.4223970127
1520	0.4223891646
1521	0.4223689411
1522	0.4223237989
1523	0.4223134158
1524	0.4222959417
1525	0.4222739198
1526	0.4222620819
1527	0.4222442196
1528	0.4222187432
1529	0.422200726
1530	0.42218038
1531	0.4221576495
1532	0.4219872146
1533	0.4219130442
1534	0.421884608
1535	0.4218609717
1536	0.4218383667
1537	0.4218235895
1538	0.4218130151
1539	0.4218015344
1540	0.4217153392
1541	0.4216901259
1542	0.4216678656
1543	0.4216376084
1544	0.4216111672
1545	0.4215330843
1546	0.4214205308
1547	0.4214016964
1548	0.4213800848
1549	0.4213548403
1550	0.4213262317
1551	0.421307007
1552	0.4212892325
1553	0.4212866097
1554	0.4212702074
1555	0.4212682933
1556	0.4212368149
1557	0.4212241382
1558	0.4211497196
1559	0.421106412
1560	0.4210965466
1561	0.4210780175
1562	0.4210716366
1563	0.4210515376
1564	0.4210414762
1565	0.421034337
1566	0.4210199305
1567	0.4210069619
1568	0.4209851229
1569	0.4209678739
1570	0.4209599928
1571	0.4209219231
1572	0.4209097423
1573	0.4208960321
1574	0.4208902953
1575	0.4208661367
1576	0.4208611346
1577	0.4207934198
1578	0.4207862371
1579	0.4207828215
1580	0.420735103
1581	0.4207287568
1582	0.4207199593
1583	0.4207039236
1584	0.420674235
1585	0.42066828
1586	0.4206589242
1587	0.420651681
1588	0.4206338357
1589	0.4205543055
1590	0.4205467067
1591	0.4205393558
1592	0.4205271613
1593	0.42051314
1594	0.4203843788
1595	0.4203620267
1596	0.4203579781
1597	0.4203121807
1598	0.4201429215
1599	0.4201335188
1600	0.420105989
1601	0.4200977927
1602	0.4200857959
1603	0.4200683377
1604	0.4200496236
1605	0.4200405685
1606	0.4200142848
1607	0.4199401502
1608	0.4199006674
1609	0.4198573641
1610	0.4197792353
1611	0.419760993
1612	0.4197386541
1613	0.4197274014
1614	0.4197156473
1615	0.4195184079
1616	0.4195082004
1617	0.4195024729
1618	0.4194814212
1619	0.419470596
1620	0.4194484683
1621	0.4192663833
1622	0.4192340985
1623	0.4192120373
1624	0.4191915348
1625	0.419178953
1626	0.4191578339
1627	0.4190990968
1628	0.4190904627
1629	0.4190812184
1630	0.4190761089
1631	0.4190535717
1632	0.4190349122
1633	0.4190146377
1634	0.4189938974
1635	0.4188993076
1636	0.4188297146
1637	0.4188168123
1638	0.4187947295
1639	0.4187794619
1640	0.4187668053
1641	0.4187444394
1642	0.4187394612
1643	0.4187204631
1644	0.4187085698
1645	0.4186701905
1646	0.41866349
1647	0.4186518874
1648	0.4186481888
1649	0.4186346762
1650	0.4186191173
1651	0.4186013173
1652	0.4185941672
1653	0.4185815963
1654	0.4185601601
1655	0.4185441695
1656	0.4185156199
1657	0.4185065357
1658	0.4184985597
1659	0.4184698685
1660	0.4184653796
1661	0.4184477109
1662	0.4184214224
1663	0.4183518895
1664	0.418337812
1665	0.4183237114
1666	0.4183095596
1667	0.4182982805
1668	0.4182924709
1669	0.4182786665
1670	0.418266565
1671	0.4182481244
1672	0.4182378753
1673	0.4182272463
1674	0.4180802712
1675	0.4180504402
1676	0.4180376458
1677	0.4180185673
1678	0.4180152122
1679	0.4179993936
1680	0.4179899822
1681	0.417872626
1682	0.4178519205
1683	0.4178500794
1684	0.4178389242
1685	0.41781107
1686	0.4177755369
1687	0.4177107664
1688	0.4177036766
1689	0.4176921549
1690	0.4176841476
1691	0.4176664003
1692	0.4176449122
1693	0.4176208756
1694	0.4176101149
1695	0.4175534251
1696	0.417538763
1697	0.4175130915
1698	0.4172327342
1699	0.4172176413
1700	0.4172136162
1701	0.4171985218
1702	0.4171887826
1703	0.4171722585
1704	0.417153831
1705	0.4171511035
1706	0.4171451868
1707	0.4171117952
1708	0.4170998145
1709	0.4170729989
1710	0.4170667898
1711	0.4169518936
1712	0.4169178584
1713	0.4168953388
1714	0.4168735945
1715	0.4168609967
1716	0.4168300084
1717	0.4168230248
1718	0.4168155846
1719	0.4168037035
1720	0.4167978998
1721	0.4167753279
1722	0.4167480486
1723	0.416735366
1724	0.416670964
1725	0.4166586116
1726	0.4165234778
1727	0.4165070165
1728	0.4164704794
1729	0.416451406
1730	0.4164349477
1731	0.4164265433
1732	0.4164139948
1733	0.4163845862
1734	0.4163662394
1735	0.4163456244
1736	0.4163293874
1737	0.4163175983
1738	0.4163068467
1739	0.4162902778
1740	0.4160090158
1741	0.4159135101
1742	0.4157544324
1743	0.4157313939
1744	0.4157181617
1745	0.4156975236
1746	0.41567247
1747	0.4156580269
1748	0.4156355502
1749	0.4156172842
1750	0.4155503225
1751	0.4155330399
1752	0.4155193962
1753	0.4155063945
1754	0.41549449
1755	0.4154632566
1756	0.4154411625
1757	0.4154241879
1758	0.4154147504
1759	0.4153295603
1760	0.4153106033
1761	0.4152904111
1762	0.4152553841
1763	0.4152405787
1764	0.4152265212
1765	0.4151977978
1766	0.4151815453
1767	0.415167069
1768	0.4151518272
1769	0.4151444202
1770	0.4151281589
1771	0.4151173192
1772	0.4151051439
1773	0.4148173257
1774	0.4148042699
1775	0.4147720477
1776	0.4147488327
1777	0.4147310885
1778	0.4147220652
1779	0.4147063106
1780	0.4147015328
1781	0.4146953213
1782	0.414676168
1783	0.4145330794
1784	0.4145183916
1785	0.4145071469
1786	0.4144752359
1787	0.4144625314
1788	0.4144539545
1789	0.4144480108
1790	0.4144423844
1791	0.4144179568
1792	0.4144018421
1793	0.4143837136
1794	0.4143718895
1795	0.4143398113
1796	0.4143293848
1797	0.4143037095
1798	0.4142918438
1799	0.4142723557
1800	0.4141278032
1801	0.4141148615
1802	0.4139094532
1803	0.413894208
1804	0.4138871012
1805	0.4138747058
1806	0.4138664782
1807	0.4137048513
1808	0.4136977123
1809	0.4136831053
1810	0.4136725683
1811	0.4136638825
1812	0.4136471824
1813	0.4136185201
1814	0.4136131297
1815	0.4135896082
1816	0.4135816277
1817	0.4134422742
1818	0.413427425
1819	0.4133891723
1820	0.4133761637
1821	0.4133628892
1822	0.4133453375
1823	0.4133336032
1824	0.4133255636
1825	0.4133160263
1826	0.4133002826
1827	0.4132776946
1828	0.4132559486
1829	0.4132503164
1830	0.4132461215
1831	0.4132213618
1832	0.4131856735
1833	0.4131321508
1834	0.4131129611
1835	0.4130861522
1836	0.4130821846
1837	0.413060177
1838	0.4127959632
1839	0.4127856068
1840	0.4127622063
1841	0.4127053991
1842	0.4126898317
1843	0.4126699792
1844	0.4126488889
1845	0.4126355383
1846	0.4126222
1847	0.4126136091
1848	0.4125960438
1849	0.4125941962
1850	0.4125816299
1851	0.4125682611
1852	0.4125553452
1853	0.4125363894
1854	0.4125177155
1855	0.4124971203
1856	0.4124743936
1857	0.4123454243
1858	0.412333127
1859	0.4123190672
1860	0.4123034491
1861	0.412292896
1862	0.41229269
1863	0.412231857
1864	0.4121497714
1865	0.4121434662
1866	0.412132892
1867	0.4120609449
1868	0.4120409785
1869	0.4120062741
1870	0.4119953783
1871	0.4119842929
1872	0.4119755866
1873	0.411962505
1874	0.4119497618
1875	0.4119427036
1876	0.4119368107
1877	0.4119136525
1878	0.4118963999
1879	0.4118783139
1880	0.4118653041
1881	0.4118475196
1882	0.4116761681
1883	0.4116615455
1884	0.4116312999
1885	0.4116180033
1886	0.4116082172
1887	0.4115905435
1888	0.4115835391
1889	0.4115692027
1890	0.4115226892
1891	0.4115140118
1892	0.411510179
1893	0.4114938852
1894	0.4114821067
1895	0.4114751768
1896	0.4114638656
1897	0.4114329606
1898	0.4113769129
1899	0.4113655784
1900	0.4113540304
1901	0.4113501303
1902	0.4113383563
1903	0.4113290084
1904	0.4113110853
1905	0.4112963469
1906	0.4112904821
1907	0.4112855879
1908	0.4112740174
1909	0.411263182
1910	0.4112536299
1911	0.4112427057
1912	0.4112076901
1913	0.4112009315
1914	0.4111819886
1915	0.4111744934
1916	0.4111487235
1917	0.4111364967
1918	0.411123862
1919	0.4110954888
1920	0.4110873607
1921	0.4109952043
1922	0.4109473028
1923	0.4109415305
1924	0.4109274561
1925	0.410914485
1926	0.4109089799
1927	0.4108912137
1928	0.4108858204
1929	0.41088365
1930	0.4108599965
1931	0.4106048979
1932	0.4105499106
1933	0.4105148847
1934	0.4103057704
1935	0.4102980167
1936	0.4102326689
1937	0.4102166795
1938	0.4101895049
1939	0.4101855423
1940	0.4101271181
1941	0.4101126988
1942	0.4101056705
1943	0.4100763764
1944	0.4100585247
1945	0.4100400485
1946	0.4100104029
1947	0.4100057532
1948	0.4099973035
1949	0.4099805048
1950	0.4099592268
1951	0.4099443502
1952	0.4099296428
1953	0.4099130694
1954	0.4098938741
1955	0.4098591499
1956	0.4098189028
1957	0.4097687473
1958	0.4097602482
1959	0.4097487979
1960	0.4097478707
1961	0.4097374565
1962	0.4097250236
1963	0.4097166808
1964	0.4097107552
1965	0.4097039643
1966	0.4096966793
1967	0.409695412
1968	0.4096787519
1969	0.4096744559
1970	0.4096581839
1971	0.4096442706
1972	0.4096329335
1973	0.409619077
1974	0.4096139302
1975	0.4096056999
1976	0.409562342
1977	0.4095453565
1978	0.4095265942
1979	0.4095130228
1980	0.4094928654
1981	0.4094802352
1982	0.4094706525
1983	0.409459655
1984	0.409449403
1985	0.4094361829
1986	0.4094358021
1987	0.4094161285
1988	0.4094012889
1989	0.409368036
1990	0.4093561369
1991	0.4093335204
1992	0.4093205533
1993	0.4093016625
1994	0.4092917438
1995	0.4092602234
1996	0.4092425057
1997	0.4092042398
1998	0.40907856
1999	0.4090751891
2000	0.4090142617
2001	0.4089973086
2002	0.4089803034
2003	0.4089707966
2004	0.4089400876
2005	0.4089081098
2006	0.4088878994
2007	0.4088497411
2008	0.4088403982
2009	0.4088211825
2010	0.4088110292
2011	0.4087172902
2012	0.4087113594
2013	0.4086961375
2014	0.4086838334
2015	0.4086754593
2016	0.4086605712
2017	0.4086553878
2018	0.4086440013
2019	0.4086270905
2020	0.4086206447
2021	0.4086169282
2022	0.4085985025
2023	0.4085826158
2024	0.4085724884
2025	0.4085588152
2026	0.4085486108
2027	0.4085328192
2028	0.4085176076
2029	0.4084926339
2030	0.4084730258
2031	0.408456375
2032	0.4084245645
2033	0.4084138387
2034	0.4083313122
2035	0.4083205837
2036	0.408296454
2037	0.4082779246
2038	0.4082658222
2039	0.4082366712
2040	0.4082225592
2041	0.4082150608
2042	0.4081985397
2043	0.4081810902
2044	0.4081715479
2045	0.4080974489
2046	0.4080919886
2047	0.4080259616
2048	0.408007774
2049	0.4079862493
2050	0.4079693233
2051	0.4079443278
2052	0.4079214606
2053	0.4079082658
2054	0.4079037289
2055	0.4078269228
2056	0.4077819327
2057	0.4077058564
2058	0.4076985994
2059	0.4076917333
2060	0.4076809986
2061	0.4076757794
2062	0.4076729139
2063	0.4076635088
2064	0.4076456422
2065	0.407633315
2066	0.4076217206
2067	0.4076139818
2068	0.4076038628
2069	0.4075918238
2070	0.407575324
2071	0.4075651978
2072	0.4074613329
2073	0.4074462413
2074	0.4074290113
2075	0.4074039631
2076	0.4073861817
2077	0.4073847639
2078	0.4073774745
2079	0.4072841788
2080	0.4072160434
2081	0.4071996662
2082	0.4071857647
2083	0.4071568088
2084	0.4071373878
2085	0.4071296387
2086	0.4071202459
2087	0.4071143762
2088	0.4070911904
2089	0.4069224865
2090	0.4069019733
2091	0.406890716
2092	0.4068852134
2093	0.4068809639
2094	0.4068708822
2095	0.4068592355
2096	0.4068485493
2097	0.4068388177
2098	0.4068104745
2099	0.4067677551
2100	0.4067463218
2101	0.4067360805
2102	0.4067196884
2103	0.4066893091
2104	0.4066825648
2105	0.4066506656
2106	0.4066387105
2107	0.4066112639
2108	0.4065990991
2109	0.4065782026
2110	0.4065585954
2111	0.4065459753
2112	0.4065299954
2113	0.4064158129
2114	0.4064040949
2115	0.4063931752
2116	0.4063866631
2117	0.4063757702
2118	0.4061901749
2119	0.4061428135
2120	0.4061270515
2121	0.4061166111
2122	0.4061028675
2123	0.4060733773
2124	0.4060686397
2125	0.4059919677
2126	0.4059778887
2127	0.405959831
2128	0.4059560495
2129	0.4059447855
2130	0.405929242
2131	0.4058966602
2132	0.4057018178
2133	0.4056974127
2134	0.4056908663
2135	0.4056770292
2136	0.4056601442
2137	0.4056482314
2138	0.4056332289
2139	0.4056201676
2140	0.4055894433
2141	0.4055745799
2142	0.4055606225
2143	0.4055114145
2144	0.4054995842
2145	0.4054819098
2146	0.4054705411
2147	0.4054211416
2148	0.4054029783
2149	0.40539156
2150	0.4053837562
2151	0.4053748178
2152	0.4053548588
2153	0.4053361063
2154	0.4053281366
2155	0.4053178059
2156	0.4052929898
2157	0.4052778985
2158	0.4052129102
2159	0.4051978193
2160	0.4051879552
2161	0.4051813373
2162	0.4051767801
2163	0.405157498
2164	0.4051204997
2165	0.4051160809
2166	0.4050937859
2167	0.4050717635
2168	0.4050582558
2169	0.4050501624
2170	0.4050300882
2171	0.4050133116
2172	0.4050030456
2173	0.4049867215
2174	0.4049718733
2175	0.4049606329
2176	0.4049447923
2177	0.4049373366
2178	0.4049253269
2179	0.4049067833
2180	0.4048443364
2181	0.4048286884
2182	0.4048165626
2183	0.4048006302
2184	0.4047902314
2185	0.4047767749
2186	0.4047627046
2187	0.4047411533
2188	0.4047305484
2189	0.4047136731
2190	0.4047015492
2191	0.4046921479
2192	0.4046566581
2193	0.4046495793
2194	0.4046368013
2195	0.4046282244
2196	0.4046155413
2197	0.4045996287
2198	0.404591522
2199	0.404582454
2200	0.4045708919
2201	0.4045362265
2202	0.4045226113
2203	0.4045039107
2204	0.4044643461
2205	0.4044573005
2206	0.4044492463
2207	0.4044357873
2208	0.4044254132
2209	0.4044108464
2210	0.4044040603
2211	0.4043951235
2212	0.4043788847
2213	0.4043658429
2214	0.4042902131
2215	0.4042831293
2216	0.4042791988
2217	0.4042746191
2218	0.4042608364
2219	0.404245887
2220	0.4042266015
2221	0.4041330247
2222	0.4041253661
2223	0.4041090717
2224	0.4040810124
2225	0.4040618975
2226	0.4040566442
2227	0.4040292079
2228	0.4040282652
2229	0.4040152441
2230	0.4039960494
2231	0.4039858926
2232	0.4039694495
2233	0.4039551165
2234	0.4039477221
2235	0.4039314709
2236	0.4038754106
2237	0.4038658633
2238	0.4038569641
2239	0.4038405359
2240	0.4038271929
2241	0.4038201963
2242	0.4037872184
2243	0.4037708655
2244	0.40372648
2245	0.4037064777
2246	0.4036949707
2247	0.4036895281
2248	0.4036772295
2249	0.403659613
2250	0.4036543276
2251	0.4036454555
2252	0.4036263016
2253	0.4036138372
2254	0.4036053098
2255	0.4034247528
2256	0.4034218841
2257	0.4034120874
2258	0.4033986872
2259	0.4033874254
2260	0.4033815469
2261	0.4033775232
2262	0.4033575981
2263	0.4032956318
2264	0.4032780978
2265	0.4032637331
2266	0.403246328
2267	0.4032321703
2268	0.4032153282
2269	0.4032078343
2270	0.4031947389
2271	0.4031833667
2272	0.4031627741
2273	0.403151949
2274	0.4031447606
2275	0.4031349971
2276	0.4031082217
2277	0.4031043726
2278	0.4030852895
2279	0.4030790822
2280	0.4030699856
2281	0.4030637879
2282	0.4030490493
2283	0.4030298711
2284	0.4030223465
2285	0.4030110766
2286	0.4030023507
2287	0.4029913291
2288	0.4029768367
2289	0.4029717512
2290	0.4029649168
2291	0.4028387838
2292	0.4028279106
2293	0.4028233241
2294	0.4028134706
2295	0.4028031906
2296	0.4027966733
2297	0.4027737332
2298	0.4027639996
2299	0.4027549228
2300	0.4027426699
2301	0.4027285819
2302	0.4027150943
2303	0.4026941007
2304	0.4026705563
2305	0.4026512964
2306	0.4026453213
2307	0.4025866988
2308	0.402581905
2309	0.4025611266
2310	0.4025542341
2311	0.4025519689
2312	0.4025415779
2313	0.4025370753
2314	0.4025300122
2315	0.4025100746
2316	0.4025007051
2317	0.4024893335
2318	0.4024659167
2319	0.4024592347
2320	0.4023624054
2321	0.402351681
2322	0.4023322345
2323	0.4022735818
2324	0.4022564878
2325	0.4022440954
2326	0.4022394556
2327	0.4022072465
2328	0.4021913986
2329	0.4021759866
2330	0.4021559051
2331	0.4021515514
2332	0.4021412699
2333	0.4021277948
2334	0.4020917301
2335	0.4020702561
2336	0.4020620609
2337	0.4020586795
2338	0.4020475959
2339	0.4020335343
2340	0.4020189512
2341	0.4020082271
2342	0.4019948971
2343	0.4019896546
2344	0.4019778749
2345	0.4019654072
2346	0.4019521382
2347	0.4019454723
2348	0.401898737
2349	0.4018867135
2350	0.4018788293
2351	0.4018688306
2352	0.4018582077
2353	0.4018550908
2354	0.4018459824
2355	0.4018327318
2356	0.4018248077
2357	0.4018137614
2358	0.4017998125
2359	0.4017827054
2360	0.4017731129
2361	0.4017662521
2362	0.401693615
2363	0.4016910206
2364	0.4016413382
2365	0.4015415517
2366	0.4015300222
2367	0.4015170529
2368	0.4014993484
2369	0.401487856
2370	0.401472114
2371	0.4014640167
2372	0.4014450788
2373	0.401425426
2374	0.4013583001
2375	0.4013522646
2376	0.4013387113
2377	0.4013228114
2378	0.4013113467
2379	0.4013031368
2380	0.4012940701
2381	0.401272378
2382	0.4012630784
2383	0.4012279996
2384	0.4012144127
2385	0.4012074737
2386	0.401193108
2387	0.4011691294
2388	0.4011516865
2389	0.4010588024
2390	0.4010508471
2391	0.4010328504
2392	0.4010311151
2393	0.4010177985
2394	0.4010130288
2395	0.4010039757
2396	0.4009915718
2397	0.400919705
2398	0.400909375
2399	0.4008977817
2400	0.4008866858
2401	0.4008637063
2402	0.4006827941
2403	0.4006703592
2404	0.4006519857
2405	0.4006436698
2406	0.4006391536
2407	0.4006302861
2408	0.4006158921
2409	0.400604011
2410	0.400566406
2411	0.4005571585
2412	0.4005337567
2413	0.400522828
2414	0.4005164794
2415	0.400504714
2416	0.4004965427
2417	0.4004839188
2418	0.4004791324
2419	0.4004732606
2420	0.4004632448
2421	0.4004539915
2422	0.4004038114
2423	0.400350579
2424	0.4003450024
2425	0.400336253
2426	0.4003233316
2427	0.4003063907
2428	0.4001423574
2429	0.4001337782
2430	0.4001153937
2431	0.4001061234
2432	0.4000925917
2433	0.4000907721
2434	0.4000777306
2435	0.4000328866
2436	0.4000290506
2437	0.400021789
2438	0.4000076058
2439	0.3999911428
2440	0.3999838695
2441	0.3999748324
2442	0.3999658587
2443	0.399962548
2444	0.3999463204
2445	0.3999445044
2446	0.3997842957
2447	0.3997658391
2448	0.3997471887
2449	0.3997296711
2450	0.3997109546
2451	0.3996948013
2452	0.3996917905
2453	0.3996852832
2454	0.399673253
2455	0.3996572928
2456	0.3996458241
2457	0.3996316842
2458	0.399623595
2459	0.3996138285
2460	0.3995751729
2461	0.3995487797
2462	0.3995378503
2463	0.399531042
2464	0.3995128247
2465	0.3995041329
2466	0.399474437
2467	0.3994305563
2468	0.3993377268
2469	0.3993284305
2470	0.3993200924
2471	0.3992868387
2472	0.3992711943
2473	0.3992623866
2474	0.3992555087
2475	0.39923123
2476	0.3992261807
2477	0.3992195376
2478	0.3992079937
2479	0.3992006685
2480	0.3991864105
2481	0.3991796758
2482	0.3991619131
2483	0.3991514889
2484	0.3991367417
2485	0.3990858997
2486	0.3990739709
2487	0.3990655343
2488	0.3990556095
2489	0.3990369899
2490	0.3990202632
2491	0.3990033449
2492	0.3989919953
2493	0.3989799929
2494	0.3989692719
2495	0.3989638654
2496	0.3989543646
2497	0.3988248142
2498	0.3988188438
2499	0.3988060441
2500	0.398800716
2501	0.3987821251
2502	0.3987809822
2503	0.398768592
2504	0.3987518269
2505	0.3987453499
2506	0.3987348089
2507	0.3987167409
2508	0.3986770676
2509	0.3986627488
2510	0.3986576552
2511	0.3986483053
2512	0.3986415421
2513	0.3986251456
2514	0.3986128639
2515	0.3986065662
2516	0.3985972553
2517	0.3985007544
2518	0.3984861412
2519	0.3984621986
2520	0.3984538845
2521	0.3984437402
2522	0.3984320415
2523	0.3984243986
2524	0.3983753489
2525	0.3983565396
2526	0.3983373253
2527	0.3983037936
2528	0.3982949234
2529	0.3982858935
2530	0.3982777398
2531	0.3982713512
2532	0.3982589148
2533	0.3982442503
2534	0.3982369132
2535	0.3982229575
2536	0.3982129474
2537	0.3981937883
2538	0.3981853182
2539	0.3981557603
2540	0.3981466575
2541	0.3981431277
2542	0.3981288866
2543	0.3981179647
2544	0.3981115166
2545	0.3980810202
2546	0.3980535466
2547	0.3980101085
2548	0.3979922054
2549	0.3979564334
2550	0.397928497
2551	0.3979204145
2552	0.3979111241
2553	0.3979067819
2554	0.3978993341
2555	0.3978947968
2556	0.3978853683
2557	0.3978745621
2558	0.3978650001
2559	0.3978546589
2560	0.3978359475
2561	0.3978261361
2562	0.3977781062
2563	0.3977567082
2564	0.3977492936
2565	0.3977464731
2566	0.3977387428
2567	0.3977262977
2568	0.397648196
2569	0.3976373366
2570	0.397634571
2571	0.3976236545
2572	0.3976195049
2573	0.3976112545
2574	0.397603005
2575	0.3975909484
2576	0.3973827171
2577	0.3973541711
2578	0.3970385978
2579	0.3970249362
2580	0.3970189564
2581	0.3970107006
2582	0.3969978887
2583	0.396984404
2584	0.396968706
2585	0.396959951
2586	0.3969453711
2587	0.3969371962
2588	0.3969129141
2589	0.3969054244
2590	0.3968835641
2591	0.3968757976
2592	0.3968693652
2593	0.3968491123
2594	0.3968394703
2595	0.3967949737
2596	0.3967890777
2597	0.3967790546
2598	0.3967663725
2599	0.3967546096
2600	0.3967481588
2601	0.396738141
2602	0.3967273176
2603	0.3966159603
2604	0.3966111659
2605	0.3966064321
2606	0.3966037389
2607	0.396594326
2608	0.396582002
2609	0.396565472
2610	0.3965562428
2611	0.3965442733
2612	0.3965319963
2613	0.3965199692
2614	0.396509935
2615	0.3965023913
2616	0.396491442
2617	0.3964799787
2618	0.3964685507
2619	0.3964576606
2620	0.3964521907
2621	0.3964503926
2622	0.3964319539
2623	0.3964210698
2624	0.3964145643
2625	0.3964084181
2626	0.396401034
2627	0.39639103
2628	0.3963883711
2629	0.3963655534
2630	0.396354322
2631	0.3963520453
2632	0.3963452321
2633	0.3963347389
2634	0.3963289904
2635	0.3963220004
2636	0.3963090318
2637	0.3963034218
2638	0.3962933708
2639	0.3962812346
2640	0.3962715577
2641	0.3962610192
2642	0.396247727
2643	0.3962315438
2644	0.396205545
2645	0.3962012567
2646	0.39617576
2647	0.3961575346
2648	0.396149352
2649	0.3961326976
2650	0.39612229
2651	0.3961074186
2652	0.3960925245
2653	0.3960511764
2654	0.3960433387
2655	0.3960346404
2656	0.3959551517
2657	0.3959500668
2658	0.3959282945
2659	0.3959241976
2660	0.3959106192
2661	0.3958954703
2662	0.395890685
2663	0.3958824315
2664	0.3958593682
2665	0.3958531172
2666	0.3958419134
2667	0.3958255279
2668	0.3956755627
2669	0.3956641123
2670	0.3955490516
2671	0.3955441805
2672	0.395410251
2673	0.3953878386
2674	0.3952697252
2675	0.3952430807
2676	0.3952257631
2677	0.395215981
2678	0.395145664
2679	0.3950692001
2680	0.3950587746
2681	0.3950446255
2682	0.395038202
2683	0.395030027
2684	0.3950011913
2685	0.394970853
2686	0.3949495615
2687	0.3949403108
2688	0.3948977244
2689	0.3948778653
2690	0.3948695821
2691	0.3948617655
2692	0.3948457662
2693	0.3948380005
2694	0.3948105166
2695	0.3947994973
2696	0.394788916
2697	0.394780499
2698	0.3947607652
2699	0.3947429025
2700	0.3946914531
2701	0.3946780282
2702	0.3946626024
2703	0.3946494507
2704	0.3946336385
2705	0.39462977
2706	0.3946174186
2707	0.3946095134
2708	0.3945903338
2709	0.3945802823
2710	0.394549049
2711	0.3945431648
2712	0.394531473
2713	0.3945212215
2714	0.3945035436
2715	0.3944474412
2716	0.3944412318
2717	0.3944310318
2718	0.3944285043
2719	0.3944205629
2720	0.3943892169
2721	0.3943757466
2722	0.3943632215
2723	0.3943570905
2724	0.3943548237
2725	0.3943417526
2726	0.3943298605
2727	0.3943121092
2728	0.3943033087
2729	0.394294418
2730	0.3942909606
2731	0.3942862076
2732	0.3942735126
2733	0.3942673258
2734	0.3942511001
2735	0.3942487611
2736	0.3942427822
2737	0.3942397691
2738	0.3942226715
2739	0.3942124034
2740	0.394204694
2741	0.3941946941
2742	0.3941723655
2743	0.3941640899
2744	0.3941541652
2745	0.3941458414
2746	0.3941370421
2747	0.3941328062
2748	0.3941194084
2749	0.3940959315
2750	0.3940876838
2751	0.3940752922
2752	0.3940424645
2753	0.3940309436
2754	0.3940211592
2755	0.3940134393
2756	0.3940010595
2757	0.3939936939
2758	0.3939849686
2759	0.3939796152
2760	0.3939628911
2761	0.3939538513
2762	0.3939481522
2763	0.3939410464
2764	0.3939245466
2765	0.3939199271
2766	0.3939043944
2767	0.3938960209
2768	0.3938890684
2769	0.3938755861
2770	0.3938670084
2771	0.3938561363
2772	0.3937515737
2773	0.3937352512
2774	0.3937247557
2775	0.3937191009
2776	0.3936950799
2777	0.3936892879
2778	0.3936530757
2779	0.3936432892
2780	0.3936379747
2781	0.393626087
2782	0.3936119507
2783	0.393531987
2784	0.3935205063
2785	0.3934862869
2786	0.3934825216
2787	0.3934566999
2788	0.3934443746
2789	0.3934340547
2790	0.3934140336
2791	0.3934095882
2792	0.393401921
2793	0.3933881143
2794	0.3933588835
2795	0.3933492199
2796	0.393338964
2797	0.393327666
2798	0.3933208716
2799	0.393250607
2800	0.393242999
2801	0.3932312444
2802	0.3932088947
2803	0.3932053599
2804	0.3931944203
2805	0.3931774908
2806	0.3931698959
2807	0.393155641
2808	0.3931527302
2809	0.3931417814
2810	0.3931355443
2811	0.3931199325
2812	0.3930957411
2813	0.3930835699
2814	0.3930771867
2815	0.3930710965
2816	0.3930565837
2817	0.393052626
2818	0.3930388219
2819	0.3930229181
2820	0.3930138057
2821	0.3930072713
2822	0.3929916092
2823	0.3929840719
2824	0.3929694221
2825	0.3929655051
2826	0.3929613714
2827	0.3929339658
2828	0.3929253131
2829	0.3929195641
2830	0.3928091712
2831	0.3928019592
2832	0.392787968
2833	0.3927723537
2834	0.3927640542
2835	0.3927541723
2836	0.3927519711
2837	0.3927451972
2838	0.3927399981
2839	0.3927350164
2840	0.3927215147
2841	0.392713419
2842	0.392702484
2843	0.3926768875
2844	0.3926731022
2845	0.392654969
2846	0.3926494264
2847	0.3926419052
2848	0.3926267086
2849	0.3926163039
2850	0.3926074074
2851	0.3926013221
2852	0.392594132
2853	0.392588597
2854	0.3925851489
2855	0.392580939
2856	0.3925684758
2857	0.3925525519
2858	0.3924906298
2859	0.3924838113
2860	0.3924802574
2861	0.3924617959
2862	0.3924532227
2863	0.3924393242
2864	0.3924316178
2865	0.3924078844
2866	0.3923991
2867	0.3923925207
2868	0.3923893767
2869	0.3923836314
2870	0.3922409444
2871	0.3922342873
2872	0.3922285023
2873	0.3922113557
2874	0.3921949959
2875	0.392181863
2876	0.3921729596
2877	0.3921658766
2878	0.3921631623
2879	0.3921540329
2880	0.3921057811
2881	0.3920844902
2882	0.3920773166
2883	0.3920166916
2884	0.3920116969
2885	0.391999533
2886	0.3919888673
2887	0.391854253
2888	0.391850266
2889	0.3918448011
2890	0.3918358376
2891	0.3918282615
2892	0.3918098388
2893	0.3917990629
2894	0.3917784468
2895	0.3917653619
2896	0.3917611073
2897	0.3916381146
2898	0.3916321193
2899	0.391626823
2900	0.3916123853
2901	0.3916047298
2902	0.3915949373
2903	0.3915857499
2904	0.3915812096
2905	0.3915688617
2906	0.3915575419
2907	0.3915449196
2908	0.3915328996
2909	0.3914697169
2910	0.3914646245
2911	0.3914513147
2912	0.3914455394
2913	0.39144252
2914	0.3914322916
2915	0.391417614
2916	0.3914059443
2917	0.3910778219
2918	0.3910696649
2919	0.3910662323
2920	0.3910611014
2921	0.3910522286
2922	0.391032056
2923	0.3910233036
2924	0.3910109941
2925	0.3910077645
2926	0.3909933038
2927	0.3909831825
2928	0.3909601927
2929	0.390956292
